timestamp,entity_id,volume,frequency
2026-09-04T15:06:53.852882,sensor/Current frequency,0.045461,3511.614
2026-09-04T15:06:53.899228,sensor/Current frequency,0.044777,3510.757
2026-09-04T15:06:53.955278,sensor/Current frequency,0.044475,3510.54
2026-09-04T15:06:54.015460,sensor/Current frequency,0.043841,3509.813
2026-09-04T15:06:54.059211,sensor/Current frequency,0.043366,3509.885
2026-09-04T15:06:54.118110,sensor/Current frequency,0.043161,3510.801
2026-09-04T15:06:54.166959,sensor/Current frequency,0.04274,3510.648
2026-09-04T15:06:54.227784,sensor/Current frequency,0.042635,3510.459
2026-09-04T15:06:54.272015,sensor/Current frequency,0.042408,3510.388
2026-09-04T15:06:54.325601,sensor/Current frequency,0.042591,3504.398
2026-09-04T15:06:54.377931,sensor/Current frequency,0.041915,76.40935
2026-09-04T15:06:54.433831,sensor/Current frequency,0.042962,198.2267
2026-09-04T15:06:54.484848,sensor/Current frequency,0.042345,182.2592
2026-09-04T15:06:54.540708,sensor/Current frequency,0.040996,342.4887
2026-09-04T15:06:54.595876,sensor/Current frequency,0.039665,167.7782
2026-09-04T15:06:54.646204,sensor/Current frequency,0.039092,240.8888
2026-09-04T15:06:54.701037,sensor/Current frequency,0.03785,170.7508
2026-09-04T15:06:54.753835,sensor/Current frequency,0.037262,200.7856
2026-09-04T15:06:54.812526,sensor/Current frequency,0.0,221.4474
2026-09-04T15:06:54.868602,sensor/Current frequency,0.0,305.0237
2026-09-04T15:06:54.913336,sensor/Current frequency,0.0,198.5036
2026-09-04T15:06:54.980905,sensor/Current frequency,0.0,194.6292
2026-09-04T15:06:55.021412,sensor/Current frequency,0.0,194.436
2026-09-04T15:06:55.078277,sensor/Current frequency,0.0,380.6404
2026-09-04T15:06:55.124636,sensor/Current frequency,0.0,197.278
2026-09-04T15:06:55.182576,sensor/Current frequency,0.0,203.0146
2026-09-04T15:06:55.229263,sensor/Current frequency,0.0,176.2852
2026-09-04T15:06:55.285486,sensor/Current frequency,0.01253,3511.412
2026-09-04T15:06:55.346826,sensor/Current frequency,0.014707,3510.127
2026-09-04T15:06:55.395898,sensor/Current frequency,0.018139,3509.977
2026-09-04T15:06:55.449858,sensor/Current frequency,0.01972,3510.157
2026-09-04T15:06:55.505345,sensor/Current frequency,0.022426,3509.685
2026-09-04T15:06:55.553968,sensor/Current frequency,0.024434,3510.268
2026-09-04T15:06:55.602731,sensor/Current frequency,0.025427,3510.541
2026-09-04T15:06:55.657013,sensor/Current frequency,0.027004,3509.898
2026-09-04T15:06:55.706288,sensor/Current frequency,0.027732,3511.371
2026-09-04T15:06:55.765110,sensor/Current frequency,0.029332,3509.801
2026-09-04T15:06:55.821060,sensor/Current frequency,0.030513,3510.36
2026-09-04T15:06:55.866149,sensor/Current frequency,0.031095,3510.765
2026-09-04T15:06:55.926960,sensor/Current frequency,0.032102,3509.906
2026-09-04T15:06:55.975977,sensor/Current frequency,0.032626,3510.879
2026-09-04T15:06:56.033776,sensor/Current frequency,0.033662,3509.653
2026-09-04T15:06:56.082317,sensor/Current frequency,0.034526,3510.902
2026-09-04T15:06:56.137383,sensor/Current frequency,0.034942,3510.798
2026-09-04T15:06:56.188722,sensor/Current frequency,0.035659,3510.645
2026-09-04T15:06:56.245870,sensor/Current frequency,0.036007,3510.122
2026-09-04T15:06:56.307250,sensor/Current frequency,0.036563,3511.254
2026-09-04T15:06:56.346886,sensor/Current frequency,0.036899,180.1903
2026-09-04T15:06:56.409512,sensor/Current frequency,0.0,259.5592
2026-09-04T15:06:56.451943,sensor/Current frequency,0.0,276.6998
2026-09-04T15:06:56.521517,sensor/Current frequency,0.0,540.5871
2026-09-04T15:06:56.560349,sensor/Current frequency,0.0,183.8156
2026-09-04T15:06:56.613219,sensor/Current frequency,0.0,355.7501
2026-09-04T15:06:56.798593,sensor/Current frequency,0.0,405.5964
2026-09-04T15:06:56.799135,sensor/Current frequency,0.0,197.7469
2026-09-04T15:06:56.799906,sensor/Current frequency,0.0,312.2706
2026-09-04T15:06:56.835770,sensor/Current frequency,0.0,87.93905
2026-09-04T15:06:56.890143,sensor/Current frequency,0.0,97.05976
2026-09-04T15:06:56.944453,sensor/Current frequency,0.0,357.7682
2026-09-04T15:06:57.000733,sensor/Current frequency,0.0,83.06615
2026-09-04T15:06:57.058642,sensor/Current frequency,0.0,80.55376
2026-09-04T15:06:57.101961,sensor/Current frequency,0.0,2663.01
2026-09-04T15:06:57.164384,sensor/Current frequency,0.009293,294.3348
2026-09-04T15:06:57.209066,sensor/Current frequency,0.012214,233.2757
2026-09-04T15:06:57.261827,sensor/Current frequency,0.014871,351.1797
2026-09-04T15:06:57.324854,sensor/Current frequency,0.015804,289.1763
2026-09-04T15:06:57.373616,sensor/Current frequency,0.017739,75.80682
2026-09-04T15:06:57.429031,sensor/Current frequency,0.019773,73.75828
2026-09-04T15:06:57.481869,sensor/Current frequency,0.020574,71.43665
2026-09-04T15:06:57.536657,sensor/Current frequency,0.021433,75.87836
2026-09-04T15:06:57.580463,sensor/Current frequency,0.021889,271.8298
2026-09-04T15:06:57.635918,sensor/Current frequency,0.023532,72.39894
2026-09-04T15:06:57.687115,sensor/Current frequency,0.023977,198.9184
2026-09-04T15:06:57.739722,sensor/Current frequency,0.024049,1699.234
